"","uid","analysisDate","namedLocation","domainID","siteID","plotID","plotType","collectDate","cnSampleID","cnSampleCode","sampleType","d15N","d13C","nitrogenPercent","carbonPercent","CNratio","cnIsotopeQF","cnPercentQF","isotopeAccuracyQF","percentAccuracyQF","analyticalRepNumber","remarks","laboratoryName","testMethod","instrument","analyzedBy","reviewedBy","dataQF","publicationDate"
"52","6cc6ca06-585a-405f-b763-642ca6ba8d11",2016-10-19,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.1.70.DEAD.<2MM",NA,"vegetation",3.1,-29.1,0.6,47.4,74.4,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"53","2cf16802-e88b-41ee-aa28-f9f342537d57",2016-10-24,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.3.20.DEAD.<2MM",NA,"vegetation",-0.2,-27.5,0.7,47.5,69.8,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"54","b75227d1-ad5c-4f18-8b0c-94d8ae8290c3",2016-10-24,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.2.120.DEAD.<2MM",NA,"vegetation",2.6,-28.2,1.1,40.3,37.6,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"55","37fd1f6a-ac90-4c3a-9b70-13903fd21ab3",2016-10-18,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.1.10.LIVE.>2MM",NA,"vegetation",-0.3,-27.5,0.4,48.6,128,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"56","19a604bd-d0fb-49a4-9470-e5f4d880e42e",2016-10-24,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.3.10.LIVE.<2MM",NA,"vegetation",2.6,-27.9,0.7,43.6,58.4,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"57","f6a8be16-4d9c-4370-83b2-e469a5b13c71",2016-10-24,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.1.120.DEAD.<2MM",NA,"vegetation",4,-28.6,0.9,42.4,46.1,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"58","01e5b59f-f53a-402a-8dbf-f430774ecaee",2016-10-24,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.3.70.LIVE.<2MM",NA,"vegetation",-2.2,-28,0.8,41.3,51.9,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"59","8a359873-408a-43d5-93b2-c7358a8cb066",2016-10-19,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.1.100.LIVE.<2MM",NA,"vegetation",1.2,-28.2,1.1,52.65,50,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"60","853c27ce-46c0-4d8f-afe8-9ef917116c37",2016-10-24,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.3.90.LIVE.<2MM",NA,"vegetation",0.7,-27.9,0.9,49.9,57.7,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"61","c78b5e2d-a3ac-499e-b94b-c67cbb352e86",2016-10-24,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.2.80.DEAD.<2MM",NA,"vegetation",2.2,-28.2,0.7,42.6,58.1,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"62","c9e28d2f-96d8-49ac-b9c3-9262d386faee",2016-10-24,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.1.140.LIVE.<2MM",NA,"vegetation",0.7,-27.8,1.1,42.2,40,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"63","19a047b2-12e1-43ad-8e49-214db77491a4",2016-10-24,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.2.50.DEAD.<2MM",NA,"vegetation",0.8,-28,0.6,44.2,75.2,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"64","e945013d-d65c-49a6-b8f9-63677d03ecc2",2016-10-24,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.2.60.DEAD.<2MM",NA,"vegetation",-0.6,-28.8,0.6,46.6,80.9,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"65","a2c66035-1783-471f-9b43-9b65116103ee",2016-10-19,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.1.80.LIVE.<2MM",NA,"vegetation",3.2,-30,0.6,43.4,66.8,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"66","4e538ae2-d87d-49ed-b0b6-c2d3d9eb6a03",2016-10-18,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.1.10.DEAD.>2MM",NA,"vegetation",-0.8,-28.2,0.5,47.7,96.9,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"67","ff5bf140-c45f-4ddb-ae92-e54b46784250",2016-10-24,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.2.0.DEAD.<2MM",NA,"vegetation",-0.9,-28.4,0.7,49,68.1,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"68","b80d3671-e301-4a8d-9832-9b744f79b1f9",2016-10-19,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.1.80.DEAD.<2MM",NA,"vegetation",2.5,-29.7,0.7,42.1,59.2,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"69","a47eaff3-394c-4f36-947c-e1048315bbb6",2016-10-19,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.1.60.LIVE.>2MM",NA,"vegetation",3.3,-28.9,0.4,49.3,125.9,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"70","b6365b31-2a88-4b87-83ac-e9902b228808",2016-10-24,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.2.50.LIVE.<2MM",NA,"vegetation",1.7,-27.8,0.6,42.7,69,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"71","e320f625-66e7-4505-af3e-f208dd3c577e",2016-12-16,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.2.100.LIVE.<2MM",NA,"vegetation",1.2,-27.9,1,45.5,46.5,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance",NA,NA,1,"N amplitude below threshold for reliable data.All of sample used.","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"72","af428dd9-8c20-4851-80e1-34f7e0518ca5",2016-10-18,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.1.30.DEAD.<2MM",NA,"vegetation",0.1,-27.3,0.6,46.3,83.4,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"73","24527174-1c04-47b2-9cb2-d9838eaa391f",2016-10-24,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.2.120.LIVE.<2MM",NA,"vegetation",3.6,-25,1.6,45.5,28.3,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"74","98c92f3b-6d8f-42b2-b3fb-deb5754edc15",2016-10-19,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.1.60.DEAD.<2MM",NA,"vegetation",-0.3,-28.1,0.5,47,91.8,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"75","c4fd4cf3-3e76-434f-b51f-51f9b4af84fa",2016-10-24,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.3.20.LIVE.>2MM",NA,"vegetation",0.8,-27.7,0.4,47.6,120,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"76","0d8ddc95-6fe2-4e51-b125-3e2ce4dcc11a",2016-10-24,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.3.10.DEAD.<2MM",NA,"vegetation",-0.8,-27.9,0.8,47.8,59,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"77","665b24c6-027d-45c7-85c9-33d83e083107",2016-10-24,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.3.20.LIVE.<2MM",NA,"vegetation",2,-28.4,0.5,36.8,69.1,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"78","c74889c5-6872-48a6-bf0c-a01d21ada700",2016-10-24,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.3.100.DEAD.<2MM",NA,"vegetation",1.7,-27.8,0.7,48.6,74.5,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"79","71398e1d-0b08-44b8-ac1e-55e027f7844e",2016-10-18,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.1.50.LIVE.<2MM",NA,"vegetation",1.8,-27.6,0.7,24.8,36.3,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"80","45314eb7-bc5c-4635-aa42-d002756c851e",2016-10-24,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.3.0.DEAD.<2MM",NA,"vegetation",-1.5,-28,0.9,53.4,56.5,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"81","cf137b63-f665-4b63-b2b5-8ff67f446c96",2016-10-24,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.3.40.DEAD.<2MM",NA,"vegetation",-0.6,-27.9,0.7,47.5,68.8,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"82","081d5d54-5866-416f-96c6-594fce9eb035",2016-10-18,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.1.10.DEAD.<2MM",NA,"vegetation",-0.2,-28,0.6,49.3,88.3,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"83","5f6cb50e-cea9-42ca-a016-c124b3b4633f",2016-12-16,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.1.0.LIVE.>2MM",NA,"vegetation",-2.3,-28.5,0.3,44.5,150.9,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"84","bb330bf0-7e10-428f-918a-eef9176b43b3",2016-10-24,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.3.50.DEAD.<2MM",NA,"vegetation",1.5,-27.2,0.5,43.2,78.6,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"85","8c22c618-81f0-41ad-a8e6-1223f3760cb6",2016-12-16,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.2.80.LIVE.<2MM",NA,"vegetation",-2.4,-27.9,0.9,42.7,46.4,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance",NA,NA,1,"N amplitude below threshold for reliable data.All of sample used.","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"86","c0779e8b-ef61-4254-92dc-2edf0095c3a0",2016-10-24,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.2.10.DEAD.<2MM",NA,"vegetation",-0.6,-27.1,0.7,42.4,59.3,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"87","766b6a4f-e1c7-4db2-8ef3-fecb96b5fa56",2016-10-24,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.2.20.LIVE.<2MM",NA,"vegetation",0.8,-27.2,0.5,45,84.7,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"88","f699a9ee-ea35-4081-b8ac-852f86a58777",2016-10-24,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.2.40.DEAD.<2MM",NA,"vegetation",-0.2,-27.9,0.6,45.7,77,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"89","ddee6ab1-9b99-45af-95cf-4ebd7fe90a2a",2016-10-24,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.3.0.DEAD.>2MM",NA,"vegetation",-0.7,-28.5,0.8,51.5,68.1,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"90","3028547b-5a6d-430c-a49e-ee756abbeeaa",2016-10-19,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.1.60.LIVE.<2MM",NA,"vegetation",-0.3,-28.7,0.8,44.9,59.6,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"91","286e9d1b-dd2c-4310-8f69-8e6ecde43996",2016-10-18,"MEGAPT100963","D01","BART",NA,NA,2013-08-19 16:00:00,"BART.1.20.DEAD.<2MM",NA,"vegetation",-0.7,-28,0.5,45.2,90.4,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T015540Z"
"92","78c2394f-4858-4817-999a-96ccbbdd553e",2016-10-31,"MEGAPT100973","D01","HARV",NA,NA,2012-07-17 16:00:00,"HARV.2.70.LIVE.<2MM",NA,"vegetation",2.1,-27.8,0.6,15.8,25.4,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T001936Z"
"93","46928152-d26b-43ba-a5d8-683bd4c73902",2016-10-31,"MEGAPT100973","D01","HARV",NA,NA,2012-07-17 16:00:00,"HARV.1.40.LIVE.<2MM",NA,"vegetation",2.3,-27.9,0.9,42.7,47.2,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T001936Z"
"94","bb7459dc-3eab-4cd7-851e-b6b990f8b62a",2016-10-31,"MEGAPT100973","D01","HARV",NA,NA,2012-07-17 16:00:00,"HARV.1.30.LIVE.>2MM",NA,"vegetation",1.5,-26.8,0.3,48.1,142.8,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T001936Z"
"95","6f7a3f9b-46bc-40b3-95a6-98eb0b8a1d0d",2016-10-31,"MEGAPT100973","D01","HARV",NA,NA,2012-07-17 16:00:00,"HARV.2.10.LIVE.>2MM",NA,"vegetation",-0.8,-29.6,0.6,48.7,88.5,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T001936Z"
"96","aa5b80ce-9c5b-4282-9ffd-0d45538bef06",2016-10-31,"MEGAPT100973","D01","HARV",NA,NA,2012-07-17 16:00:00,"HARV.2.10.LIVE.<2MM",NA,"vegetation",2.3,-28.2,1.1,47.3,41.3,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T001936Z"
"97","4586a777-e76c-4aa5-8b0e-050cf7e7da18",2016-10-31,"MEGAPT100973","D01","HARV",NA,NA,2012-07-17 16:00:00,"HARV.3.30.LIVE.<2MM",NA,"vegetation",2.4,-28.5,0.9,48.1,54.3,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T001936Z"
"98","bec539a4-82ab-4e56-b3e6-41d175bae53e",2016-10-31,"MEGAPT100973","D01","HARV",NA,NA,2012-07-17 16:00:00,"HARV.2.30.LIVE.<2MM",NA,"vegetation",1.2,-28.3,0.4,46.4,115.1,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T001936Z"
"99","332d1374-be02-40a4-a847-1c17ff334632",2016-10-31,"MEGAPT100973","D01","HARV",NA,NA,2012-07-17 16:00:00,"HARV.1.30.LIVE.<2MM",NA,"vegetation",2.7,-27.9,1,45.2,43.1,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T001936Z"
"100","7a4e7dda-b1e3-4964-b484-16c422a0c2b0",2016-10-31,"MEGAPT100973","D01","HARV",NA,NA,2012-07-17 16:00:00,"HARV.2.60.LIVE.<2MM",NA,"vegetation",1.1,-27.9,1.1,42,37.9,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T001936Z"
"101","6f1f8291-c3f4-4319-ac71-01c57c564082",2016-10-31,"MEGAPT100973","D01","HARV",NA,NA,2012-07-17 16:00:00,"HARV.3.10.LIVE.>2MM",NA,"vegetation",2.2,-28.8,0.9,42.8,45.5,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T001936Z"
"102","12cd7415-fb8a-4a41-9485-e23a354b6ee3",2016-12-08,"MEGAPT100973","D01","HARV",NA,NA,2012-07-17 16:00:00,"HARV.3.20.LIVE.<2MM",NA,"vegetation",2.9,-28.8,1.1,45.3,41.3,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T001936Z"
"103","bc6655f2-ca1e-4f74-8799-97b24f7a67e0",2016-10-31,"MEGAPT100973","D01","HARV",NA,NA,2012-07-17 16:00:00,"HARV.3.0.LIVE.>2MM",NA,"vegetation",-0.4,-26.9,0.7,48.3,65.9,"OK","OK",NA,NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%",NA,"rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201217T001936Z"
